Time (s) Run #1	Angle (rad) Run #1	Angular Velocity (rad/s) Run #1	Angular Acceleration (rad/s²) Run #1	Position (m) Run #1	Velocity (m/s) Run #1	Acceleration (m/s²) Run #1	Absolute Pressure (kPa) Run #1	Temperature, Ch P2 (°C) Run #1	Temperature, Ch P3 (°C) Run #1
3,150	0,000	0,000	0,000	0,0000	0,000	0,000	99,610	4,59	
3,200	0,000	0,000	0,000	0,0000	0,000	0,000	99,589	4,60	
3,250	0,000	0,000	0,000	0,0000	0,000	0,000	99,632	4,58	
3,300	0,000	0,000	0,000	0,0000	0,000	0,000	99,580	4,59	
3,350	0,000	0,000	0,000	0,0000	0,000	0,000	99,595	4,59	
3,400	0,000	0,000	0,000	0,0000	0,000	0,000	99,573	4,59	
3,450	0,000	0,000	0,000	0,0000	0,000	0,000	99,586	4,59	
3,500	0,000	0,000	0,000	0,0000	0,000	0,000	99,582	4,60	55,3
3,550	0,000	0,000	0,000	0,0000	0,000	0,000	99,597	4,59	
3,600	0,000	0,000	0,000	0,0000	0,000	0,000	99,586	4,59	
3,650	0,000	0,000	0,000	0,0000	0,000	0,000	99,599	4,59	
3,700	0,000	0,000	0,000	0,0000	0,000	0,000	99,586	4,60	
3,750	0,000	0,000	0,000	0,0000	0,000	0,000	99,597	4,59	
3,800	0,000	0,000	0,000	0,0000	0,000	0,000	99,628	4,60	
3,850	0,000	0,000	0,000	0,0000	0,000	0,000	99,571	4,59	
3,900	0,000	0,000	0,000	0,0000	0,000	0,000	99,580	4,59	
3,950	0,000	0,000	0,000	0,0000	0,000	0,000	99,569	4,60	
4,000	0,000	0,000	0,000	0,0000	0,000	0,000	99,623	4,60	55,3
4,050	0,000	0,000	0,000	0,0000	0,000	0,000	99,586	4,59	
4,100	0,000	0,000	0,000	0,0000	0,000	0,000	99,567	4,59	
4,150	0,000	0,000	0,000	0,0000	0,000	0,000	99,560	4,59	
4,200	0,000	0,000	0,000	0,0000	0,000	0,000	99,591	4,60	
4,250	0,000	0,000	0,000	0,0000	0,000	0,000	99,584	4,59	
4,300	0,000	0,000	0,000	0,0000	0,000	0,000	99,562	4,60	
4,350	0,000	0,000	0,000	0,0000	0,000	0,000	99,591	4,60	
4,400	0,000	0,000	0,000	0,0000	0,000	0,000	99,575	4,60	
4,450	0,000	0,000	0,000	0,0000	0,000	0,000	99,575	4,59	
4,500	0,000	0,000	0,000	0,0000	0,000	0,000	99,589	4,60	55,3
4,550	0,000	0,000	0,000	0,0000	0,000	0,000	99,597	4,59	
4,600	0,000	0,000	0,000	0,0000	0,000	0,000	99,621	4,60	
4,650	0,000	0,000	0,000	0,0000	0,000	0,000	99,573	4,60	
4,700	0,000	0,000	0,000	0,0000	0,000	0,000	99,597	4,60	
4,750	0,000	0,000	0,000	0,0000	0,000	0,000	99,589	4,59	
4,800	0,000	0,000	-0,017	0,0000	0,000	-4,167E-4	99,573	4,61	
4,850	0,000	0,000	-0,087	0,0000	0,000	-0,002	99,610	4,59	
4,900	0,000	-0,005	-0,192	0,0000	-1,250E-4	-0,005	99,599	4,60	
4,950	0,000	-0,021	-0,157	0,0000	-5,000E-4	-0,004	99,560	4,60	
5,000	-0,002	-0,037	0,105	-3,7500E-5	-8,750E-4	0,003	99,613	4,60	55,3
5,050	-0,005	-0,016	0,384	-1,1250E-4	-3,750E-4	0,009	99,578	4,60	
5,100	-0,006	0,021	0,367	-1,5000E-4	5,000E-4	0,009	99,602	4,59	
5,150	0,000	0,037	0,052	0,0000	8,750E-4	0,001	99,549	4,60	
5,200	0,000	0,021	-0,192	0,0000	5,000E-4	-0,005	99,597	4,60	
5,250	0,000	0,000	-0,192	0,0000	0,000	-0,005	99,606	4,60	
5,300	0,000	0,000	-0,070	0,0000	0,000	-0,002	99,586	4,60	
5,350	0,000	0,000	0,000	0,0000	0,000	0,000	99,591	4,60	
5,400	0,000	0,000	0,000	0,0000	0,000	0,000	99,606	4,60	
5,450	0,000	0,000	0,000	0,0000	0,000	0,000	99,569	4,60	
5,500	0,000	0,000	0,000	0,0000	0,000	0,000	99,591	4,60	55,3
5,550	0,000	0,000	-0,035	0,0000	0,000	-8,333E-4	99,567	4,60	
5,600	0,000	0,000	-0,192	0,0000	0,000	-0,005	99,599	4,60	
5,650	0,000	-0,010	-0,471	0,0000	-2,500E-4	-0,011	99,584	4,60	
5,700	0,000	-0,047	-0,646	0,0000	-0,001	-0,015	99,610	4,61	
5,750	-0,003	-0,094	-0,576	-7,5000E-5	-0,002	-0,014	99,652	4,60	
5,800	-0,011	-0,110	-0,349	-2,6250E-4	-0,003	-0,008	99,774	4,61	
5,850	-0,017	-0,120	-0,838	-4,1250E-4	-0,003	-0,020	99,831	4,61	
5,900	-0,019	-0,126	-2,601	-4,5000E-4	-0,003	-0,062	99,825	4,60	
5,950	-0,031	-0,330	-4,451	-7,5000E-4	-0,008	-0,106	99,938	4,60	
6,000	-0,035	-0,681	-3,962	-8,2500E-4	-0,016	-0,095	99,877	4,60	55,3
6,050	-0,101	-0,901	-0,192	-0,0024	-0,021	-0,005	100,777	4,60	
6,100	-0,154	-0,744	3,997	-0,0037	-0,018	0,095	101,682	4,60	
6,150	-0,182	-0,325	5,323	-0,0044	-0,008	0,127	102,095	4,61	
6,200	-0,176	-0,058	3,560	-0,0042	-0,001	0,085	101,986	4,60	
6,250	-0,176	0,010	1,222	-0,0042	2,500E-4	0,029	101,942	4,60	
6,300	-0,178	-0,010	0,105	-0,0042	-2,500E-4	0,002	101,875	4,60	
6,350	-0,178	-0,005	-0,140	-0,0042	-1,250E-4	-0,003	101,903	4,60	
6,400	-0,178	-0,010	-0,192	-0,0042	-2,500E-4	-0,005	101,861	4,61	
6,450	-0,178	-0,031	-0,192	-0,0042	-7,500E-4	-0,005	101,859	4,61	
6,500	-0,181	-0,042	-0,017	-0,0043	-0,001	-4,167E-4	101,829	4,61	55,2
6,550	-0,184	-0,031	0,122	-0,0044	-7,500E-4	0,003	101,875	4,61	
6,600	-0,184	-0,016	0,070	-0,0044	-3,750E-4	0,002	101,853	4,61	
6,650	-0,184	-0,021	-0,052	-0,0044	-5,000E-4	-0,001	101,859	4,61	
6,700	-0,185	-0,031	-0,070	-0,0044	-7,500E-4	-0,002	101,848	4,61	
6,750	-0,188	-0,031	3,469E-16	-0,0045	-7,500E-4	-2,168E-17	101,835	4,60	
6,800	-0,188	-0,026	0,035	-0,0045	-6,250E-4	8,333E-4	101,855	4,61	
6,850	-0,190	-0,026	0,035	-0,0045	-6,250E-4	8,333E-4	101,855	4,61	
6,900	-0,192	-0,026	0,035	-0,0046	-6,250E-4	8,333E-4	101,855	4,61	
6,950	-0,193	-0,021	0,017	-0,0046	-5,000E-4	4,167E-4	101,877	4,61	
7,000	-0,193	-0,021	-0,017	-0,0046	-5,000E-4	-4,167E-4	101,877	4,60	55,2
7,050	-0,195	-0,026	-0,017	-0,0047	-6,250E-4	-4,167E-4	101,888	4,61	
7,100	-0,196	-0,026	0,017	-0,0047	-6,250E-4	4,167E-4	101,864	4,60	
7,150	-0,198	-0,021	0,035	-0,0047	-5,000E-4	8,333E-4	101,877	4,61	
7,200	-0,198	-0,021	0,017	-0,0047	-5,000E-4	4,167E-4	101,846	4,60	
7,250	-0,199	-0,021	0,017	-0,0048	-5,000E-4	4,167E-4	101,879	4,60	
7,300	-0,201	-0,021	0,035	-0,0048	-5,000E-4	8,333E-4	101,870	4,61	
7,350	-0,201	-0,016	0,035	-0,0048	-3,750E-4	8,333E-4	101,872	4,61	
7,400	-0,203	-0,016	0,017	-0,0048	-3,750E-4	4,167E-4	101,861	4,61	
7,450	-0,203	-0,016	-0,017	-0,0048	-3,750E-4	-4,167E-4	101,851	4,61	
7,500	-0,204	-0,016	-0,035	-0,0049	-3,750E-4	-8,333E-4	101,866	4,61	55,2
7,550	-0,204	-0,021	-0,035	-0,0049	-5,000E-4	-8,333E-4	101,870	4,61	
7,600	-0,206	-0,021	3,400E-15	-0,0049	-5,000E-4	-3,578E-17	101,844	4,61	
7,650	-0,207	-0,021	0,035	-0,0050	-5,000E-4	8,333E-4	101,868	4,61	
7,700	-0,207	-0,016	0,017	-0,0050	-3,750E-4	4,167E-4	101,864	4,61	
7,750	-0,209	-0,016	-0,017	-0,0050	-3,750E-4	-4,167E-4	101,824	4,61	
7,800	-0,209	-0,021	-0,017	-0,0050	-5,000E-4	-4,167E-4	101,881	4,61	
7,850	-0,210	-0,021	0,035	-0,0050	-5,000E-4	8,333E-4	101,866	4,61	
7,900	-0,212	-0,016	0,070	-0,0051	-3,750E-4	0,002	101,853	4,61	
7,950	-0,212	-0,010	0,035	-0,0051	-2,500E-4	8,333E-4	101,892	4,61	
8,000	-0,212	-0,010	-0,035	-0,0051	-2,500E-4	-8,333E-4	101,877	4,61	55,2
8,050	-0,214	-0,016	-0,070	-0,0051	-3,750E-4	-0,002	101,844	4,61	
8,100	-0,214	-0,021	-0,035	-0,0051	-5,000E-4	-8,333E-4	101,879	4,61	
8,150	-0,215	-0,021	0,035	-0,0051	-5,000E-4	8,333E-4	101,846	4,61	
8,200	-0,217	-0,016	0,070	-0,0052	-3,750E-4	0,002	101,859	4,62	
8,250	-0,217	-0,010	0,035	-0,0052	-2,500E-4	8,333E-4	101,886	4,61	
8,300	-0,217	-0,010	-0,017	-0,0052	-2,500E-4	-4,167E-4	101,883	4,61	
8,350	-0,218	-0,016	-0,035	-0,0052	-3,750E-4	-8,333E-4	101,877	4,61	
8,400	-0,218	-0,016	-0,017	-0,0052	-3,750E-4	-4,167E-4	101,861	4,62	
8,450	-0,220	-0,016	3,261E-15	-0,0053	-3,750E-4	-1,084E-17	101,859	4,61	
8,500	-0,220	-0,016	3,712E-15	-0,0053	-3,750E-4	-8,674E-17	101,866	4,62	55,2
8,550	-0,221	-0,016	0,017	-0,0053	-3,750E-4	4,167E-4	101,861	4,61	
8,600	-0,221	-0,016	0,035	-0,0053	-3,750E-4	8,333E-4	101,848	4,62	
8,650	-0,223	-0,010	0,035	-0,0053	-2,500E-4	8,333E-4	101,807	4,62	
8,700	-0,223	-0,010	0,017	-0,0053	-2,500E-4	4,167E-4	101,840	4,62	
8,750	-0,223	-0,010	0,000	-0,0053	-2,500E-4	-5,746E-17	101,851	4,61	
8,800	-0,225	-0,010	0,000	-0,0054	-2,500E-4	0,000	101,848	4,62	
8,850	-0,225	-0,010	-0,017	-0,0054	-2,500E-4	-4,167E-4	101,835	4,62	
8,900	-0,225	-0,010	-0,035	-0,0054	-2,500E-4	-8,333E-4	101,872	4,62	
8,950	-0,226	-0,016	-0,035	-0,0054	-3,750E-4	-8,333E-4	101,844	4,62	
9,000	-0,226	-0,016	-0,017	-0,0054	-3,750E-4	-4,167E-4	101,846	4,62	55,2
9,050	-0,228	-0,016	0,017	-0,0054	-3,750E-4	4,167E-4	101,844	4,62	
9,100	-0,228	-0,016	0,035	-0,0054	-3,750E-4	8,333E-4	101,837	4,61	
9,150	-0,229	-0,010	0,035	-0,0055	-2,500E-4	8,333E-4	101,864	4,61	
9,200	-0,229	-0,010	3,227E-15	-0,0055	-2,500E-4	-1,084E-17	101,837	4,62	
9,250	-0,229	-0,010	-0,035	-0,0055	-2,500E-4	-8,333E-4	101,866	4,62	
9,300	-0,231	-0,016	-0,035	-0,0055	-3,750E-4	-8,333E-4	101,822	4,61	
9,350	-0,231	-0,016	-0,017	-0,0055	-3,750E-4	-4,167E-4	101,861	4,62	
9,400	-0,232	-0,016	0,017	-0,0056	-3,750E-4	4,167E-4	101,870	4,62	
9,450	-0,232	-0,016	0,035	-0,0056	-3,750E-4	8,333E-4	101,877	4,62	
9,500	-0,234	-0,010	0,035	-0,0056	-2,500E-4	8,333E-4	101,879	4,62	55,2
9,550	-0,234	-0,010	-4,163E-15	-0,0056	-2,500E-4	1,843E-17	101,859	4,62	
9,600	-0,234	-0,010	-0,035	-0,0056	-2,500E-4	-8,333E-4	101,866	4,62	
9,650	-0,236	-0,016	-0,017	-0,0056	-3,750E-4	-4,167E-4	101,816	4,62	
9,700	-0,236	-0,016	0,017	-0,0056	-3,750E-4	4,167E-4	101,879	4,62	
9,750	-0,237	-0,010	0,035	-0,0057	-2,500E-4	8,333E-4	101,848	4,62	
9,800	-0,237	-0,010	0,017	-0,0057	-2,500E-4	4,167E-4	101,864	4,62	
9,850	-0,237	-0,010	-3,123E-16	-0,0057	-2,500E-4	2,168E-17	101,875	4,63	
9,900	-0,239	-0,010	0,000	-0,0057	-2,500E-4	-5,800E-17	101,896	4,62	
9,950	-0,239	-0,010	0,000	-0,0057	-2,500E-4	-5,746E-17	101,846	4,62	
10,000	-0,239	-0,010	3,123E-16	-0,0057	-2,500E-4	-2,168E-17	101,846	4,62	55,2
10,050	-0,240	-0,010	0,000	-0,0057	-2,500E-4	0,000	101,857	4,62	
10,100	-0,240	-0,010	-0,017	-0,0057	-2,500E-4	-4,167E-4	101,859	4,62	
10,150	-0,240	-0,010	-0,035	-0,0057	-2,500E-4	-8,333E-4	101,840	4,63	
10,200	-0,242	-0,016	-0,017	-0,0058	-3,750E-4	-4,167E-4	101,853	4,62	
10,250	-0,242	-0,016	0,035	-0,0058	-3,750E-4	8,333E-4	101,848	4,62	
10,300	-0,243	-0,010	0,070	-0,0058	-2,500E-4	0,002	101,864	4,62	
10,350	-0,243	-0,005	0,035	-0,0058	-1,250E-4	8,333E-4	101,879	4,62	
10,400	-0,243	-0,005	-0,017	-0,0058	-1,250E-4	-4,167E-4	101,859	4,63	
10,450	-0,243	-0,010	-0,035	-0,0058	-2,500E-4	-8,333E-4	101,853	4,62	
10,500	-0,245	-0,010	-0,017	-0,0059	-2,500E-4	-4,167E-4	101,835	4,62	55,2
10,550	-0,245	-0,010	-0,017	-0,0059	-2,500E-4	-4,167E-4	101,842	4,63	
10,600	-0,245	-0,010	-0,035	-0,0059	-2,500E-4	-8,333E-4	101,890	4,62	
10,650	-0,247	-0,016	-0,017	-0,0059	-3,750E-4	-4,167E-4	101,859	4,63	
10,700	-0,247	-0,016	0,035	-0,0059	-3,750E-4	8,333E-4	101,848	4,62	
10,750	-0,248	-0,010	0,070	-0,0059	-2,500E-4	0,002	101,881	4,63	
10,800	-0,248	-0,005	0,035	-0,0059	-1,250E-4	8,333E-4	101,851	4,62	
10,850	-0,248	-0,005	-0,017	-0,0059	-1,250E-4	-4,167E-4	101,833	4,63	
10,900	-0,248	-0,010	-0,035	-0,0059	-2,500E-4	-8,333E-4	101,870	4,63	
10,950	-0,250	-0,010	-0,017	-0,0060	-2,500E-4	-4,167E-4	101,853	4,63	
11,000	-0,250	-0,010	1,232E-15	-0,0060	-2,500E-4	9,378E-17	101,857	4,63	55,2
11,050	-0,250	-0,010	9,368E-16	-0,0060	-2,500E-4	2,873E-17	101,872	4,63	
11,100	-0,251	-0,010	-3,123E-16	-0,0060	-2,500E-4	-6,505E-17	101,859	4,62	
11,150	-0,251	-0,010	-9,368E-16	-0,0060	-2,500E-4	-5,746E-17	101,837	4,63	
11,200	-0,251	-0,010	0,017	-0,0060	-2,500E-4	4,167E-4	101,833	4,63	
11,250	-0,253	-0,010	0,035	-0,0060	-2,500E-4	8,333E-4	101,866	4,63	
11,300	-0,253	-0,005	0,017	-0,0060	-1,250E-4	4,167E-4	101,835	4,63	
11,350	-0,253	-0,005	-0,017	-0,0060	-1,250E-4	-4,167E-4	101,824	4,63	
11,400	-0,253	-0,010	-0,035	-0,0060	-2,500E-4	-8,333E-4	101,866	4,64	
11,450	-0,254	-0,010	-0,017	-0,0061	-2,500E-4	-4,167E-4	101,827	4,62	
11,500	-0,254	-0,010	3,123E-16	-0,0061	-2,500E-4	7,589E-18	101,846	4,63	55,2
11,550	-0,254	-0,010	0,000	-0,0061	-2,500E-4	-8,674E-17	101,853	4,63	
11,600	-0,256	-0,010	-3,123E-16	-0,0061	-2,500E-4	-6,505E-17	101,859	4,63	
11,650	-0,256	-0,010	0,000	-0,0061	-2,500E-4	0,000	101,875	4,63	
11,700	-0,256	-0,010	0,000	-0,0061	-2,500E-4	2,873E-17	101,837	4,63	
11,750	-0,258	-0,010	3,123E-16	-0,0062	-2,500E-4	6,505E-17	101,835	4,63	
11,800	-0,258	-0,010	0,000	-0,0062	-2,500E-4	2,873E-17	101,835	4,63	
11,850	-0,258	-0,010	-3,123E-16	-0,0062	-2,500E-4	-3,632E-17	101,872	4,63	
11,900	-0,259	-0,010	0,000	-0,0062	-2,500E-4	-8,674E-17	101,866	4,64	
11,950	-0,259	-0,010	0,000	-0,0062	-2,500E-4	-2,873E-17	101,833	4,63	
12,000	-0,259	-0,010	0,017	-0,0062	-2,500E-4	4,167E-4	101,881	4,64	55,2
12,050	-0,261	-0,010	0,035	-0,0062	-2,500E-4	8,333E-4	101,881	4,63	
12,100	-0,261	-0,005	0,017	-0,0062	-1,250E-4	4,167E-4	101,886	4,63	
12,150	-0,261	-0,005	-0,017	-0,0062	-1,250E-4	-4,167E-4	101,868	4,63	
12,200	-0,261	-0,010	-0,017	-0,0062	-2,500E-4	-4,167E-4	101,851	4,63	
12,250	-0,262	-0,010	0,017	-0,0063	-2,500E-4	4,167E-4	101,846	4,64	
12,300	-0,262	-0,005	0,017	-0,0063	-1,250E-4	4,167E-4	101,859	4,63	
12,350	-0,262	-0,005	-0,035	-0,0063	-1,250E-4	-8,333E-4	101,853	4,64	
12,400	-0,262	-0,010	-0,070	-0,0063	-2,500E-4	-0,002	101,892	4,63	
12,450	-0,264	-0,016	-0,035	-0,0063	-3,750E-4	-8,333E-4	101,835	4,63	
12,500	-0,264	-0,016	0,035	-0,0063	-3,750E-4	8,333E-4	101,840	4,64	55,2
12,550	-0,265	-0,010	0,087	-0,0063	-2,500E-4	0,002	101,842	4,63	
12,600	-0,265	-0,005	0,070	-0,0063	-1,250E-4	0,002	101,844	4,64	
12,650	-0,265	0,000	1,561E-16	-0,0063	0,000	-2,521E-17	101,868	4,63	
12,700	-0,265	-0,005	-0,052	-0,0063	-1,250E-4	-0,001	101,886	4,63	
12,750	-0,265	-0,010	-0,052	-0,0063	-2,500E-4	-0,001	101,833	4,63	
12,800	-0,267	-0,010	-0,017	-0,0064	-2,500E-4	-4,167E-4	101,864	4,63	
12,850	-0,267	-0,010	-3,123E-16	-0,0064	-2,500E-4	-7,589E-18	101,886	4,63	
12,900	-0,267	-0,010	0,017	-0,0064	-2,500E-4	4,167E-4	101,870	4,63	
12,950	-0,269	-0,010	0,035	-0,0064	-2,500E-4	8,333E-4	101,905	4,64	
13,000	-0,269	-0,005	0,017	-0,0064	-1,250E-4	4,167E-4	101,868	4,64	55,2
13,050	-0,269	-0,005	-0,017	-0,0064	-1,250E-4	-4,167E-4	101,870	4,63	
13,100	-0,269	-0,010	-0,017	-0,0064	-2,500E-4	-4,167E-4	101,883	4,64	
13,150	-0,270	-0,010	0,017	-0,0065	-2,500E-4	4,167E-4	101,842	4,63	
13,200	-0,270	-0,005	0,017	-0,0065	-1,250E-4	4,167E-4	101,844	4,64	
13,250	-0,270	-0,005	-0,017	-0,0065	-1,250E-4	-4,167E-4	101,842	4,64	
13,300	-0,270	-0,010	-0,017	-0,0065	-2,500E-4	-4,167E-4	101,844	4,64	
13,350	-0,272	-0,010	0,017	-0,0065	-2,500E-4	4,167E-4	101,872	4,64	
13,400	-0,272	-0,005	0,017	-0,0065	-1,250E-4	4,167E-4	101,883	4,64	
13,450	-0,272	-0,005	-0,017	-0,0065	-1,250E-4	-4,167E-4	101,888	4,64	
13,500	-0,272	-0,010	-0,035	-0,0065	-2,500E-4	-8,333E-4	101,866	4,64	55,2
13,550	-0,273	-0,010	-0,017	-0,0065	-2,500E-4	-4,167E-4	101,848	4,65	
13,600	-0,273	-0,010	-3,123E-16	-0,0065	-2,500E-4	-3,632E-17	101,864	4,63	
13,650	-0,273	-0,010	0,017	-0,0065	-2,500E-4	4,167E-4	101,881	4,64	
13,700	-0,275	-0,010	0,035	-0,0066	-2,500E-4	8,333E-4	101,859	4,64	
13,750	-0,275	-0,005	0,017	-0,0066	-1,250E-4	4,167E-4	101,846	4,64	
13,800	-0,275	-0,005	-0,017	-0,0066	-1,250E-4	-4,167E-4	101,866	4,64	
13,850	-0,275	-0,010	-0,017	-0,0066	-2,500E-4	-4,167E-4	101,872	4,63	
13,900	-0,276	-0,010	0,035	-0,0066	-2,500E-4	8,333E-4	101,872	4,64	
13,950	-0,276	-0,005	0,070	-0,0066	-1,250E-4	0,002	101,861	4,64	
14,000	-0,276	0,000	0,035	-0,0066	0,000	8,333E-4	101,875	4,65	55,2
14,050	-0,276	0,000	-0,035	-0,0066	0,000	-8,333E-4	101,872	4,64	
14,100	-0,276	-0,005	-0,087	-0,0066	-1,250E-4	-0,002	101,859	4,64	
14,150	-0,276	-0,010	-0,087	-0,0066	-2,500E-4	-0,002	101,868	4,64	
14,200	-0,278	-0,016	-0,035	-0,0066	-3,750E-4	-8,333E-4	101,875	4,65	
14,250	-0,278	-0,016	0,017	-0,0066	-3,750E-4	4,167E-4	101,861	4,65	
14,300	-0,280	-0,010	0,035	-0,0067	-2,500E-4	8,333E-4	101,851	4,64	
14,350	-0,280	-0,010	0,017	-0,0067	-2,500E-4	4,167E-4	101,851	4,64	
14,400	-0,280	-0,010	0,017	-0,0067	-2,500E-4	4,167E-4	101,872	4,64	
14,450	-0,281	-0,010	0,052	-0,0067	-2,500E-4	0,001	101,879	4,65	
14,500	-0,281	-0,005	0,052	-0,0067	-1,250E-4	0,001	101,851	4,65	55,2
14,550	-0,281	0,000	0,000	-0,0067	0,000	2,900E-17	101,833	4,65	
14,600	-0,281	-0,005	-0,052	-0,0067	-1,250E-4	-0,001	101,861	4,64	
14,650	-0,281	-0,010	-0,035	-0,0067	-2,500E-4	-8,333E-4	101,883	4,65	
14,700	-0,283	-0,010	0,035	-0,0068	-2,500E-4	8,333E-4	101,881	4,64	
14,750	-0,283	-0,005	0,070	-0,0068	-1,250E-4	0,002	101,864	4,65	
14,800	-0,283	0,000	0,035	-0,0068	0,000	8,333E-4	101,864	4,65	
14,850	-0,283	0,000	-0,035	-0,0068	0,000	-8,333E-4	101,853	4,65	
14,900	-0,283	-0,005	-0,070	-0,0068	-1,250E-4	-0,002	101,842	4,65	
14,950	-0,283	-0,010	-0,052	-0,0068	-2,500E-4	-0,001	101,857	4,65	
15,000	-0,284	-0,010	-0,017	-0,0068	-2,500E-4	-4,167E-4	101,835	4,65	55,2
15,050	-0,284	-0,010	-0,017	-0,0068	-2,500E-4	-4,167E-4	101,827	4,66	
15,100	-0,284	-0,010	-0,035	-0,0068	-2,500E-4	-8,333E-4	101,842	4,64	
15,150	-0,286	-0,016	-0,017	-0,0068	-3,750E-4	-4,167E-4	101,846	4,65	
