Time (s) Run #1	Angle (rad) Run #1	Angular Velocity (rad/s) Run #1	Angular Acceleration (rad/s²) Run #1	Position (m) Run #1	Velocity (m/s) Run #1	Acceleration (m/s²) Run #1	Absolute Pressure (kPa) Run #1	Temperature, Ch P2 (°C) Run #1	Temperature, Ch P3 (°C) Run #1
16,600	-0,006	-0,079	-1,187	-1,5000E-4	-0,002	-0,028	99,490	4,00	
16,650	-0,006	-0,178	-0,471	-1,5000E-4	-0,004	-0,011	99,516	4,01	
16,700	-0,030	-0,178	0,942	-7,1250E-4	-0,004	0,023	99,676	4,00	
16,750	-0,036	-0,042	1,012	-8,6250E-4	-0,001	0,024	99,895	4,00	
16,800	-0,030	0,068	-1,344	-7,1250E-4	0,002	-0,032	99,770	4,00	
16,850	-0,019	-0,120	-4,503	-4,5000E-4	-0,003	-0,107	99,643	4,01	
16,900	-0,027	-0,503	-5,393	-6,3750E-4	-0,012	-0,129	99,604	4,00	
16,950	-0,075	-0,822	-2,758	-0,0018	-0,020	-0,066	100,297	4,00	
17,000	-0,124	-0,848	1,379	-0,0030	-0,020	0,033	101,066	4,01	61,9
17,050	-0,168	-0,602	4,224	-0,0040	-0,014	0,101	101,693	4,01	
17,100	-0,188	-0,309	4,451	-0,0045	-0,007	0,106	101,938	4,01	
17,150	-0,192	-0,094	2,880	-0,0046	-0,002	0,069	101,934	4,01	
17,200	-0,193	-0,021	1,117	-0,0046	-5,000E-4	0,027	101,912	4,01	
17,250	-0,192	-0,026	0,070	-0,0046	-6,250E-4	0,002	101,853	4,00	
17,300	-0,195	-0,042	-0,175	-0,0047	-1,000E-3	-0,004	101,910	4,01	
17,350	-0,198	-0,052	-0,070	-0,0047	-0,001	-0,002	101,879	4,02	
17,400	-0,199	-0,047	0,052	-0,0048	-0,001	0,001	101,910	4,01	
17,450	-0,203	-0,042	0,105	-0,0048	-1,000E-3	0,003	101,894	4,00	
17,500	-0,204	-0,037	0,105	-0,0049	-8,750E-4	0,003	101,914	4,02	61,9
17,550	-0,206	-0,031	0,087	-0,0049	-7,500E-4	0,002	101,888	4,01	
17,600	-0,207	-0,026	0,035	-0,0050	-6,250E-4	8,333E-4	101,877	4,01	
17,650	-0,209	-0,026	-0,017	-0,0050	-6,250E-4	-4,167E-4	101,886	4,01	
17,700	-0,209	-0,031	-0,017	-0,0050	-7,500E-4	-4,167E-4	101,851	4,01	
17,750	-0,212	-0,031	0,035	-0,0051	-7,500E-4	8,333E-4	101,870	4,01	
17,800	-0,214	-0,026	0,052	-0,0051	-6,250E-4	0,001	101,879	4,01	
17,850	-0,214	-0,021	-1,596E-15	-0,0051	-5,000E-4	-7,589E-18	101,875	4,02	
17,900	-0,215	-0,026	-0,035	-0,0051	-6,250E-4	-8,333E-4	101,905	4,01	
17,950	-0,217	-0,031	-0,017	-0,0052	-7,500E-4	-4,167E-4	101,870	4,01	
18,000	-0,218	-0,026	0,017	-0,0052	-6,250E-4	4,167E-4	101,931	4,00	61,9
18,050	-0,220	-0,026	0,017	-0,0053	-6,250E-4	4,167E-4	101,903	4,01	
18,100	-0,220	-0,026	-1,527E-15	-0,0053	-6,250E-4	-8,674E-18	101,883	4,02	
18,150	-0,223	-0,026	0,017	-0,0053	-6,250E-4	4,167E-4	101,894	4,01	
18,200	-0,223	-0,026	0,035	-0,0053	-6,250E-4	8,333E-4	101,868	4,01	
18,250	-0,225	-0,021	0,035	-0,0054	-5,000E-4	8,333E-4	101,886	4,01	
18,300	-0,226	-0,021	3,469E-17	-0,0054	-5,000E-4	8,674E-17	101,864	4,02	
18,350	-0,226	-0,021	-0,035	-0,0054	-5,000E-4	-8,333E-4	101,883	4,01	
18,400	-0,228	-0,026	-0,017	-0,0054	-6,250E-4	-4,167E-4	101,907	4,02	
18,450	-0,229	-0,026	0,017	-0,0055	-6,250E-4	4,167E-4	101,883	4,01	
18,500	-0,231	-0,021	0,035	-0,0055	-5,000E-4	8,333E-4	101,890	4,02	61,9
18,550	-0,231	-0,021	0,017	-0,0055	-5,000E-4	4,167E-4	101,888	4,02	
18,600	-0,232	-0,021	-1,249E-15	-0,0056	-5,000E-4	2,819E-17	101,866	4,02	
18,650	-0,234	-0,021	-1,249E-15	-0,0056	-5,000E-4	-1,084E-18	101,886	4,01	
18,700	-0,234	-0,021	1,249E-15	-0,0056	-5,000E-4	1,084E-18	101,875	4,01	
18,750	-0,236	-0,021	0,017	-0,0056	-5,000E-4	4,167E-4	101,907	4,02	
18,800	-0,237	-0,021	0,035	-0,0057	-5,000E-4	8,333E-4	101,888	4,02	
18,850	-0,237	-0,016	0,017	-0,0057	-3,750E-4	4,167E-4	101,853	4,02	
18,900	-0,239	-0,016	-0,017	-0,0057	-3,750E-4	-4,167E-4	101,881	4,02	
18,950	-0,239	-0,021	-0,035	-0,0057	-5,000E-4	-8,333E-4	101,883	4,01	
19,000	-0,240	-0,021	2,151E-15	-0,0057	-5,000E-4	-5,963E-18	101,892	4,03	61,9
19,050	-0,242	-0,021	0,035	-0,0058	-5,000E-4	8,333E-4	101,875	4,02	
19,100	-0,242	-0,016	0,035	-0,0058	-3,750E-4	8,333E-4	101,892	4,01	
19,150	-0,243	-0,016	0,017	-0,0058	-3,750E-4	4,167E-4	101,877	4,02	
19,200	-0,243	-0,016	-0,017	-0,0058	-3,750E-4	-4,167E-4	101,907	4,02	
19,250	-0,245	-0,016	-0,035	-0,0059	-3,750E-4	-8,333E-4	101,894	4,02	
19,300	-0,245	-0,021	-0,017	-0,0059	-5,000E-4	-4,167E-4	101,868	4,02	
19,350	-0,247	-0,021	0,035	-0,0059	-5,000E-4	8,333E-4	101,912	4,02	
19,400	-0,248	-0,016	0,052	-0,0059	-3,750E-4	0,001	101,910	4,02	
19,450	-0,248	-0,010	-3,088E-15	-0,0059	-2,500E-4	-2,927E-17	101,899	4,02	
19,500	-0,248	-0,016	-0,035	-0,0059	-3,750E-4	-8,333E-4	101,886	4,03	61,8
19,550	-0,250	-0,021	1,839E-15	-0,0060	-5,000E-4	7,915E-17	101,896	4,02	
19,600	-0,251	-0,016	0,052	-0,0060	-3,750E-4	0,001	101,868	4,02	
19,650	-0,251	-0,010	0,035	-0,0060	-2,500E-4	8,333E-4	101,890	4,02	
19,700	-0,251	-0,010	-0,017	-0,0060	-2,500E-4	-4,167E-4	101,894	4,02	
19,750	-0,253	-0,016	-0,035	-0,0060	-3,750E-4	-8,333E-4	101,879	4,03	
19,800	-0,253	-0,016	-0,017	-0,0060	-3,750E-4	-4,167E-4	101,936	4,01	
19,850	-0,254	-0,016	0,000	-0,0061	-3,750E-4	0,000	101,872	4,02	
19,900	-0,254	-0,016	-9,368E-16	-0,0061	-3,750E-4	-8,023E-17	101,899	4,02	
19,950	-0,256	-0,016	-9,368E-16	-0,0061	-3,750E-4	-2,223E-17	101,896	4,03	
20,000	-0,256	-0,016	9,368E-16	-0,0061	-3,750E-4	8,023E-17	101,868	4,02	61,8
20,050	-0,258	-0,016	0,017	-0,0062	-3,750E-4	4,167E-4	101,905	4,03	
20,100	-0,258	-0,016	0,035	-0,0062	-3,750E-4	8,333E-4	101,901	4,02	
20,150	-0,259	-0,010	0,035	-0,0062	-2,500E-4	8,333E-4	101,888	4,02	
20,200	-0,259	-0,010	-9,368E-16	-0,0062	-2,500E-4	7,047E-18	101,910	4,03	
20,250	-0,259	-0,010	-0,035	-0,0062	-2,500E-4	-8,333E-4	101,907	4,03	
20,300	-0,261	-0,016	-0,035	-0,0062	-3,750E-4	-8,333E-4	101,894	4,02	
20,350	-0,261	-0,016	-0,017	-0,0062	-3,750E-4	-4,167E-4	101,890	4,03	
20,400	-0,262	-0,016	-9,368E-16	-0,0063	-3,750E-4	-5,150E-17	101,888	4,03	
20,450	-0,262	-0,016	-9,368E-16	-0,0063	-3,750E-4	3,578E-17	101,883	4,02	
20,500	-0,264	-0,016	0,017	-0,0063	-3,750E-4	4,167E-4	101,892	4,02	61,8
20,550	-0,264	-0,016	0,035	-0,0063	-3,750E-4	8,333E-4	101,883	4,02	
20,600	-0,265	-0,010	0,035	-0,0063	-2,500E-4	8,333E-4	101,910	4,03	
20,650	-0,265	-0,010	-6,072E-16	-0,0063	-2,500E-4	1,464E-17	101,896	4,03	
20,700	-0,265	-0,010	-0,035	-0,0063	-2,500E-4	-8,333E-4	101,883	4,03	
20,750	-0,267	-0,016	-0,017	-0,0064	-3,750E-4	-4,167E-4	101,894	4,02	
20,800	-0,267	-0,016	0,017	-0,0064	-3,750E-4	4,167E-4	101,888	4,03	
20,850	-0,269	-0,010	0,035	-0,0064	-2,500E-4	8,333E-4	101,875	4,03	
20,900	-0,269	-0,010	-6,072E-16	-0,0064	-2,500E-4	-1,464E-17	101,859	4,03	
20,950	-0,269	-0,010	-0,035	-0,0064	-2,500E-4	-8,333E-4	101,892	4,03	
21,000	-0,270	-0,016	-0,017	-0,0065	-3,750E-4	-4,167E-4	101,877	4,03	61,8
21,050	-0,270	-0,016	0,017	-0,0065	-3,750E-4	4,167E-4	101,879	4,03	
21,100	-0,272	-0,010	0,035	-0,0065	-2,500E-4	8,333E-4	101,910	4,03	
21,150	-0,272	-0,010	0,017	-0,0065	-2,500E-4	4,167E-4	101,890	4,03	
21,200	-0,272	-0,010	-6,245E-16	-0,0065	-2,500E-4	1,409E-17	101,877	4,03	
21,250	-0,273	-0,010	6,245E-16	-0,0065	-2,500E-4	7,264E-17	101,896	4,04	
21,300	-0,273	-0,010	-0,017	-0,0065	-2,500E-4	-4,167E-4	101,851	4,02	
21,350	-0,273	-0,010	-0,035	-0,0065	-2,500E-4	-8,333E-4	101,877	4,04	
21,400	-0,275	-0,016	-0,017	-0,0066	-3,750E-4	-4,167E-4	101,890	4,03	
21,450	-0,275	-0,016	0,017	-0,0066	-3,750E-4	4,167E-4	101,875	4,03	
21,500	-0,276	-0,010	0,035	-0,0066	-2,500E-4	8,333E-4	101,894	4,04	61,8
21,550	-0,276	-0,010	0,017	-0,0066	-2,500E-4	4,167E-4	101,916	4,04	
21,600	-0,276	-0,010	0,000	-0,0066	-2,500E-4	-5,746E-17	101,910	4,03	
21,650	-0,278	-0,010	-6,245E-16	-0,0066	-2,500E-4	-1,464E-17	101,859	4,03	
21,700	-0,278	-0,010	-0,017	-0,0066	-2,500E-4	-4,167E-4	101,888	4,04	
21,750	-0,278	-0,010	-0,035	-0,0066	-2,500E-4	-8,333E-4	101,927	4,03	
21,800	-0,280	-0,016	-0,017	-0,0067	-3,750E-4	-4,167E-4	101,901	4,03	
21,850	-0,280	-0,016	0,017	-0,0067	-3,750E-4	4,167E-4	101,883	4,03	
21,900	-0,281	-0,010	0,035	-0,0067	-2,500E-4	8,333E-4	101,888	4,04	
21,950	-0,281	-0,010	0,017	-0,0067	-2,500E-4	4,167E-4	101,903	4,04	
22,000	-0,281	-0,010	6,245E-16	-0,0067	-2,500E-4	7,264E-17	101,886	4,04	61,8
22,050	-0,283	-0,010	6,245E-16	-0,0068	-2,500E-4	1,019E-16	101,903	4,04	
22,100	-0,283	-0,010	0,000	-0,0068	-2,500E-4	0,000	101,905	4,04	
22,150	-0,283	-0,010	-6,245E-16	-0,0068	-2,500E-4	-1,019E-16	101,890	4,04	
22,200	-0,284	-0,010	-6,245E-16	-0,0068	-2,500E-4	-7,264E-17	101,853	4,04	
22,250	-0,284	-0,010	-0,017	-0,0068	-2,500E-4	-4,167E-4	101,851	4,03	
22,300	-0,284	-0,010	-0,035	-0,0068	-2,500E-4	-8,333E-4	101,886	4,04	
22,350	-0,286	-0,016	-0,017	-0,0068	-3,750E-4	-4,167E-4	101,870	4,04	
22,400	-0,286	-0,016	0,017	-0,0068	-3,750E-4	4,167E-4	101,896	4,04	
22,450	-0,287	-0,010	0,035	-0,0069	-2,500E-4	8,333E-4	101,875	4,04	
22,500	-0,287	-0,010	0,017	-0,0069	-2,500E-4	4,167E-4	101,861	4,04	61,8
22,550	-0,287	-0,010	6,245E-16	-0,0069	-2,500E-4	1,014E-16	101,901	4,04	
22,600	-0,289	-0,010	0,000	-0,0069	-2,500E-4	5,746E-17	101,890	4,03	
22,650	-0,289	-0,010	-6,245E-16	-0,0069	-2,500E-4	-4,337E-17	101,881	4,04	
22,700	-0,289	-0,010	-6,245E-16	-0,0069	-2,500E-4	-7,264E-17	101,901	4,04	
22,750	-0,291	-0,010	6,245E-16	-0,0069	-2,500E-4	1,464E-17	101,907	4,04	
22,800	-0,291	-0,010	6,245E-16	-0,0069	-2,500E-4	1,019E-16	101,903	4,05	
22,850	-0,291	-0,010	0,000	-0,0069	-2,500E-4	2,873E-17	101,857	4,05	
22,900	-0,292	-0,010	-6,245E-16	-0,0070	-2,500E-4	-7,264E-17	101,899	4,04	
22,950	-0,292	-0,010	-0,017	-0,0070	-2,500E-4	-4,167E-4	101,899	4,05	
23,000	-0,292	-0,010	-0,035	-0,0070	-2,500E-4	-8,333E-4	101,875	4,05	61,8
23,050	-0,294	-0,016	-0,017	-0,0070	-3,750E-4	-4,167E-4	101,881	4,05	
23,100	-0,294	-0,016	0,017	-0,0070	-3,750E-4	4,167E-4	101,888	4,04	
23,150	-0,295	-0,010	0,035	-0,0071	-2,500E-4	8,333E-4	101,916	4,05	
23,200	-0,295	-0,010	0,017	-0,0071	-2,500E-4	4,167E-4	101,907	4,05	
23,250	-0,295	-0,010	0,017	-0,0071	-2,500E-4	4,167E-4	101,886	4,04	
23,300	-0,297	-0,010	0,035	-0,0071	-2,500E-4	8,333E-4	101,905	4,05	
23,350	-0,297	-0,005	0,017	-0,0071	-1,250E-4	4,167E-4	101,886	4,04	
23,400	-0,297	-0,005	-0,017	-0,0071	-1,250E-4	-4,167E-4	101,907	4,05	
23,450	-0,297	-0,010	-0,035	-0,0071	-2,500E-4	-8,333E-4	101,890	4,05	
23,500	-0,298	-0,010	-0,017	-0,0071	-2,500E-4	-4,167E-4	101,927	4,05	61,8
23,550	-0,298	-0,010	6,245E-16	-0,0071	-2,500E-4	4,337E-17	101,899	4,05	
23,600	-0,298	-0,010	0,000	-0,0071	-2,500E-4	-2,873E-17	101,901	4,05	
23,650	-0,300	-0,010	-6,245E-16	-0,0072	-2,500E-4	-1,014E-16	101,886	4,05	
23,700	-0,300	-0,010	-6,245E-16	-0,0072	-2,500E-4	-4,391E-17	101,896	4,05	
23,750	-0,300	-0,010	6,245E-16	-0,0072	-2,500E-4	1,014E-16	101,910	4,05	
23,800	-0,302	-0,010	6,245E-16	-0,0072	-2,500E-4	7,264E-17	101,894	4,05	
23,850	-0,302	-0,010	0,000	-0,0072	-2,500E-4	-2,873E-17	101,912	4,06	
23,900	-0,302	-0,010	-6,245E-16	-0,0072	-2,500E-4	-7,264E-17	101,912	4,05	
23,950	-0,303	-0,010	-6,245E-16	-0,0072	-2,500E-4	-1,464E-17	101,886	4,04	
24,000	-0,303	-0,010	6,245E-16	-0,0072	-2,500E-4	1,019E-16	101,888	4,05	61,8
24,050	-0,303	-0,010	0,017	-0,0072	-2,500E-4	4,167E-4	101,912	4,05	
24,100	-0,305	-0,010	0,035	-0,0073	-2,500E-4	8,333E-4	101,859	4,06	
24,150	-0,305	-0,005	0,017	-0,0073	-1,250E-4	4,167E-4	101,907	4,06	
24,200	-0,305	-0,005	-0,017	-0,0073	-1,250E-4	-4,167E-4	101,903	4,05	
24,250	-0,305	-0,010	-0,017	-0,0073	-2,500E-4	-4,167E-4	101,879	4,06	
24,300	-0,306	-0,010	0,017	-0,0073	-2,500E-4	4,167E-4	101,910	4,05	
24,350	-0,306	-0,005	0,017	-0,0073	-1,250E-4	4,167E-4	101,866	4,05	
24,400	-0,306	-0,005	-0,017	-0,0073	-1,250E-4	-4,167E-4	101,905	4,06	
24,450	-0,306	-0,010	-0,017	-0,0073	-2,500E-4	-4,167E-4	101,881	4,06	
24,500	-0,308	-0,010	0,017	-0,0074	-2,500E-4	4,167E-4	101,881	4,06	61,8
24,550	-0,308	-0,005	0,017	-0,0074	-1,250E-4	4,167E-4	101,875	4,06	
24,600	-0,308	-0,005	-0,035	-0,0074	-1,250E-4	-8,333E-4	101,870	4,06	
24,650	-0,308	-0,010	-0,070	-0,0074	-2,500E-4	-0,002	101,861	4,06	
24,700	-0,309	-0,016	-0,035	-0,0074	-3,750E-4	-8,333E-4	101,875	4,06	
24,750	-0,309	-0,016	0,035	-0,0074	-3,750E-4	8,333E-4	101,905	4,06	
24,800	-0,311	-0,010	0,070	-0,0074	-2,500E-4	0,002	101,872	4,05	
24,850	-0,311	-0,005	0,035	-0,0074	-1,250E-4	8,333E-4	101,879	4,06	
24,900	-0,311	-0,005	-0,017	-0,0074	-1,250E-4	-4,167E-4	101,886	4,06	
24,950	-0,311	-0,010	-0,035	-0,0074	-2,500E-4	-8,333E-4	101,890	4,06	
25,000	-0,313	-0,010	-0,017	-0,0075	-2,500E-4	-4,167E-4	101,907	4,05	61,8
25,050	-0,313	-0,010	6,245E-16	-0,0075	-2,500E-4	-1,409E-17	101,883	4,07	
25,100	-0,313	-0,010	0,000	-0,0075	-2,500E-4	8,674E-17	101,912	4,06	
25,150	-0,314	-0,010	-6,245E-16	-0,0075	-2,500E-4	4,283E-17	101,872	4,06	
25,200	-0,314	-0,010	-6,245E-16	-0,0075	-2,500E-4	-4,337E-17	101,907	4,07	
25,250	-0,314	-0,010	6,245E-16	-0,0075	-2,500E-4	-4,283E-17	101,899	4,06	
25,300	-0,316	-0,010	6,245E-16	-0,0075	-2,500E-4	1,464E-17	101,872	4,06	
25,350	-0,316	-0,010	0,000	-0,0075	-2,500E-4	8,674E-17	101,870	4,07	
25,400	-0,316	-0,010	0,017	-0,0075	-2,500E-4	4,167E-4	101,892	4,06	
25,450	-0,317	-0,010	0,035	-0,0076	-2,500E-4	8,333E-4	101,894	4,06	
25,500	-0,317	-0,005	0,017	-0,0076	-1,250E-4	4,167E-4	101,905	4,08	61,8
25,550	-0,317	-0,005	-0,035	-0,0076	-1,250E-4	-8,333E-4	101,894	4,06	
25,600	-0,317	-0,010	-0,070	-0,0076	-2,500E-4	-0,002	101,896	4,06	
25,650	-0,319	-0,016	-0,035	-0,0076	-3,750E-4	-8,333E-4	101,894	4,06	
25,700	-0,319	-0,016	0,035	-0,0076	-3,750E-4	8,333E-4	101,894	4,07	
25,750	-0,320	-0,010	0,070	-0,0077	-2,500E-4	0,002	101,931	4,07	
25,800	-0,320	-0,005	0,035	-0,0077	-1,250E-4	8,333E-4	101,912	4,07	
25,850	-0,320	-0,005	-0,017	-0,0077	-1,250E-4	-4,167E-4	101,861	4,07	
25,900	-0,320	-0,010	-0,017	-0,0077	-2,500E-4	-4,167E-4	101,918	4,07	
25,950	-0,322	-0,010	0,017	-0,0077	-2,500E-4	4,167E-4	101,899	4,07	
26,000	-0,322	-0,005	0,017	-0,0077	-1,250E-4	4,167E-4	101,942	4,07	61,8
26,050	-0,322	-0,005	-0,017	-0,0077	-1,250E-4	-4,167E-4	101,910	4,07	
26,100	-0,322	-0,010	-0,035	-0,0077	-2,500E-4	-8,333E-4	101,881	4,07	
26,150	-0,324	-0,010	-0,017	-0,0077	-2,500E-4	-4,167E-4	101,896	4,07	
26,200	-0,324	-0,010	-6,245E-16	-0,0077	-2,500E-4	1,409E-17	101,901	4,07	
26,250	-0,324	-0,010	6,245E-16	-0,0077	-2,500E-4	-1,409E-17	101,916	4,07	
26,300	-0,325	-0,010	6,245E-16	-0,0078	-2,500E-4	-7,210E-17	101,899	4,07	
26,350	-0,325	-0,010	0,000	-0,0078	-2,500E-4	-2,873E-17	101,931	4,07	
26,400	-0,325	-0,010	0,017	-0,0078	-2,500E-4	4,167E-4	101,931	4,07	
26,450	-0,327	-0,010	0,035	-0,0078	-2,500E-4	8,333E-4	101,892	4,07	
26,500	-0,327	-0,005	0,017	-0,0078	-1,250E-4	4,167E-4	101,886	4,07	61,8
26,550	-0,327	-0,005	-0,017	-0,0078	-1,250E-4	-4,167E-4	101,925	4,07	
26,600	-0,327	-0,010	-0,035	-0,0078	-2,500E-4	-8,333E-4	101,870	4,07	
26,650	-0,328	-0,010	-0,017	-0,0078	-2,500E-4	-4,167E-4	101,901	4,07	
26,700	-0,328	-0,010	-6,245E-16	-0,0078	-2,500E-4	-1,518E-17	101,890	4,08	
26,750	-0,328	-0,010	6,245E-16	-0,0078	-2,500E-4	1,518E-17	101,894	4,07	
26,800	-0,330	-0,010	6,245E-16	-0,0079	-2,500E-4	1,518E-17	101,896	4,07	
26,850	-0,330	-0,010	0,000	-0,0079	-2,500E-4	0,000	101,881	4,07	
26,900	-0,330	-0,010	-6,245E-16	-0,0079	-2,500E-4	-1,518E-17	101,883	4,07	
26,950	-0,331	-0,010	-6,245E-16	-0,0079	-2,500E-4	-1,518E-17	101,934	4,08	
27,000	-0,331	-0,010	6,245E-16	-0,0079	-2,500E-4	1,518E-17	101,901	4,07	61,8
27,050	-0,331	-0,010	0,017	-0,0079	-2,500E-4	4,167E-4	101,886	4,07	
27,100	-0,333	-0,010	0,052	-0,0080	-2,500E-4	0,001	101,888	4,07	
27,150	-0,333	-0,005	0,070	-0,0080	-1,250E-4	0,002	101,905	4,06	
27,200	-0,333	0,000	0,052	-0,0080	0,000	0,001	101,910	4,07	
27,250	-0,333	0,000	-1,542E-15	-0,0080	0,000	7,454E-18	101,886	4,07	
27,300	-0,333	0,000	-0,052	-0,0080	0,000	-0,001	101,927	4,07	
27,350	-0,333	-0,005	-0,070	-0,0080	-1,250E-4	-0,002	101,914	4,07	
27,400	-0,333	-0,010	-0,035	-0,0080	-2,500E-4	-8,333E-4	101,844	4,07	
27,450	-0,335	-0,010	0,035	-0,0080	-2,500E-4	8,333E-4	101,888	4,07	
27,500	-0,335	-0,005	0,070	-0,0080	-1,250E-4	0,002	101,901	4,08	61,8
27,550	-0,335	0,000	0,017	-0,0080	0,000	4,167E-4	101,914	4,07	
27,600	-0,335	0,000	-0,087	-0,0080	0,000	-0,002	101,888	4,07	
27,650	-0,335	-0,010	-0,140	-0,0080	-2,500E-4	-0,003	101,905	4,08	
27,700	-0,335	-0,021	-0,070	-0,0080	-5,000E-4	-0,002	101,861	4,07	
27,750	-0,338	-0,021	0,070	-0,0081	-5,000E-4	0,002	101,918	4,07	
27,800	-0,338	-0,010	0,122	-0,0081	-2,500E-4	0,003	101,951	4,08	
27,850	-0,338	0,000	0,052	-0,0081	0,000	0,001	101,940	4,07	
27,900	-0,338	-0,005	-0,035	-0,0081	-1,250E-4	-8,333E-4	101,901	4,09	
27,950	-0,338	-0,010	-0,035	-0,0081	-2,500E-4	-8,333E-4	101,947	4,07	
28,000	-0,339	-0,010	0,035	-0,0081	-2,500E-4	8,333E-4	101,916	4,07	61,8
28,050	-0,339	-0,005	0,070	-0,0081	-1,250E-4	0,002	101,929	4,07	
28,100	-0,339	0,000	0,052	-0,0081	0,000	0,001	101,949	4,07	
28,150	-0,339	0,000	0,017	-0,0081	0,000	4,167E-4	101,894	4,07	
28,200	-0,339	0,000	0,000	-0,0081	0,000	0,000	101,907	4,08	
28,250	-0,339	0,000	0,000	-0,0081	0,000	0,000	101,925	4,08	
28,300	-0,339	0,000	0,000	-0,0081	0,000	0,000	101,916	4,07	
28,350	-0,339	0,000	0,000	-0,0081	0,000	0,000	101,923	4,08	
28,400	-0,339	0,000	-0,017	-0,0081	0,000	-4,167E-4	101,914	4,07	
28,450	-0,339	0,000	-0,052	-0,0081	0,000	-0,001	101,888	4,08	
28,500	-0,339	-0,005	-0,070	-0,0081	-1,250E-4	-0,002	101,896	4,08	61,8
28,550	-0,339	-0,010	-0,035	-0,0081	-2,500E-4	-8,333E-4	101,918	4,07	
28,600	-0,341	-0,010	0,035	-0,0081	-2,500E-4	8,333E-4	101,894	4,08	
28,650	-0,341	-0,005	0,070	-0,0081	-1,250E-4	0,002	101,914	4,07	
28,700	-0,341	0,000	0,070	-0,0081	0,000	0,002	101,916	4,08	
28,750	-0,341	0,000	0,140	-0,0081	0,000	0,003	101,870	4,07	
28,800	-0,341	0,005	0,419	-0,0081	1,250E-4	0,010	101,916	4,08	
28,850	-0,341	0,031	0,873	-0,0081	7,500E-4	0,021	101,964	4,07	
28,900	-0,339	0,094	1,239	-0,0081	0,002	0,030	102,058	4,08	
28,950	-0,333	0,173	1,292	-0,0080	0,004	0,031	102,041	4,07	
29,000	-0,320	0,236	1,082	-0,0077	0,006	0,026	101,990	4,07	61,8
29,050	-0,308	0,278	0,873	-0,0074	0,007	0,021	102,056	4,07	
29,100	-0,294	0,314	0,750	-0,0070	0,007	0,018	102,049	4,07	
29,150	-0,276	0,356	0,611	-0,0066	0,009	0,015	102,030	4,08	
29,200	-0,258	0,382	0,401	-0,0062	0,009	0,010	102,049	4,08	
29,250	-0,237	0,393	0,227	-0,0057	0,009	0,005	102,039	4,08	
29,300	-0,218	0,398	0,192	-0,0052	0,010	0,005	102,030	4,07	
29,350	-0,198	0,408	0,244	-0,0047	0,010	0,006	102,056	4,07	
29,400	-0,178	0,424	0,314	-0,0042	0,010	0,008	102,058	4,08	
29,450	-0,156	0,440	0,367	-0,0037	0,011	0,009	102,039	4,08	
29,500	-0,134	0,461	0,384	-0,0032	0,011	0,009	102,054	4,08	61,8
29,550	-0,110	0,482	0,332	-0,0026	0,012	0,008	102,122	4,08	
29,600	-0,085	0,497	0,209	-0,0020	0,012	0,005	102,126	4,08	
29,650	-0,060	0,503	0,087	-0,0014	0,012	0,002	102,124	4,07	
29,700	-0,035	0,503	2,887E-14	-8,2500E-4	0,012	7,286E-16	102,052	4,07	
29,750	-0,009	0,503	-0,052	-2,2500E-4	0,012	-0,001	102,135	4,07	
29,800	0,016	0,497	-0,105	3,7500E-4	0,012	-0,003	102,126	4,07	
29,850	0,041	0,492	-0,175	9,7500E-4	0,012	-0,004	102,137	4,07	
29,900	0,064	0,482	-0,244	0,0015	0,012	-0,006	102,159	4,07	
29,950	0,090	0,466	-0,279	0,0021	0,011	-0,007	102,132	4,08	
30,000	0,112	0,450	-0,244	0,0027	0,011	-0,006	102,115	4,07	61,8
30,050	0,134	0,440	-0,192	0,0032	0,011	-0,005	102,152	4,07	
30,100	0,156	0,435	-0,157	0,0037	0,010	-0,004	102,165	4,07	
30,150	0,178	0,424	-0,105	0,0042	0,010	-0,002	102,124	4,07	
30,200	0,198	0,419	2,665E-14	0,0047	0,010	5,551E-16	102,154	4,07	
30,250	0,218	0,424	0,105	0,0052	0,010	0,002	102,159	4,07	
30,300	0,240	0,435	0,122	0,0057	0,010	0,003	102,178	4,07	
30,350	0,262	0,440	0,035	0,0063	0,010	8,333E-4	102,191	4,07	
30,400	0,284	0,440	-0,105	0,0068	0,011	-0,002	102,200	4,07	
30,450	0,306	0,429	-0,227	0,0073	0,010	-0,005	102,172	4,07	
30,500	0,328	0,414	-0,297	0,0078	0,010	-0,007	102,167	4,08	61,8
30,550	0,347	0,398	-0,297	0,0083	0,010	-0,007	102,185	4,07	
30,600	0,368	0,382	-0,262	0,0088	0,009	-0,006	102,172	4,06	
30,650	0,386	0,372	-0,209	0,0092	0,009	-0,005	102,178	4,07	
30,700	0,404	0,361	-0,175	0,0096	0,009	-0,004	102,194	4,07	
30,750	0,423	0,356	-0,192	0,0101	0,009	-0,005	102,157	4,07	
30,800	0,440	0,346	-0,209	0,0105	0,008	-0,005	102,157	4,07	
30,850	0,457	0,330	-0,175	0,0109	0,008	-0,004	102,176	4,07	
30,900	0,473	0,325	-0,105	0,0113	0,008	-0,002	102,194	4,07	
30,950	0,489	0,325	-0,105	0,0117	0,008	-0,002	102,163	4,07	
31,000	0,506	0,319	-0,192	0,0121	0,008	-0,005	102,157	4,07	61,8
31,050	0,522	0,304	-0,244	0,0124	0,007	-0,006	102,159	4,06	
31,100	0,536	0,288	-0,209	0,0128	0,007	-0,005	102,157	4,07	
